Customer_ID,Age,Gender,Marital_Status,Occupation,Region,Account_Type,Annual_Income,Account_Tenure,Engagement_Score,Credit_Limit,Products_Held,Total_Investment_Value,Avg_Monthly_Balance,Online_Banking_Score,Complaints_Filed,Overdue_Count,Feedback_Score,Dormancy_Period,Churn
13810,49,Male,Single,Retired,North,Current,106251,0,73.04,79622,3,55138,16978,96.2,1,2,9.08,3,No
13811,29,Female,Married,Business,East,Savings,192172,19,31.66,180151,6,221770,54451,39.9,3,3,8.17,7,Yes
13812,20,Male,Single,Student,South,Savings,61899,27,70.84,79179,6,320992,69346,68.21,1,3,10.0,4,No
13813,45,Male,Married,Business,West,Premium,71164,16,68.14,71377,4,176821,47109,94.08,1,2,10.0,3,No
13814,32,Male,Married,Student,Central,Current,51005,5,63.96,87372,2,82333,23509,62.86,1,2,7.72,5,No
13815,31,Male,Single,Salaried,South,Current,50400,1,53.97,82691,1,43144,16294,60.72,2,2,10.0,5,Yes
13816,29,Male,Single,Business,East,Savings,32044,25,64.35,59621,6,294473,64962,61.04,3,2,9.55,2,No
13817,20,Male,Other,Self-Employed,East,Savings,62969,8,44.02,93836,1,119620,25196,35.38,3,3,6.77,0,Yes
13818,45,Female,Single,Salaried,North,Savings,37288,15,77.29,85245,2,166552,40930,58.05,1,5,10.0,2,No
13819,38,Female,Married,Unemployed,South,Savings,78053,27,72.99,76257,8,279206,71325,72.49,1,2,9.78,3,No
13820,39,Female,Single,Unemployed,East,Savings,66304,19,64.1,87107,6,193225,51582,65.32,2,2,10.0,3,No
13821,29,Female,Other,Self-Employed,West,Savings,71154,10,45.03,91706,3,144934,31415,45.05,2,3,7.36,3,No
13822,41,Male,Married,Retired,West,Savings,163583,19,85.28,134768,5,185451,62255,83.52,0,3,8.2,1,No
13823,18,Male,Single,Self-Employed,Central,Savings,58534,5,42.03,26092,2,87838,21561,40.49,2,3,8.92,4,No
13824,18,Male,Single,Retired,West,Savings,94281,20,44.83,81852,5,235316,52689,46.31,3,3,10.0,0,Yes
13825,38,Other,Married,Retired,South,Current,205028,21,100.0,94185,6,256697,65104,100.0,0,3,10.0,4,No
13826,33,Female,Married,Salaried,East,Savings,131133,12,68.66,73658,2,175378,45783,66.41,2,2,9.62,4,No
13827,36,Male,Married,Retired,North,Current,119599,11,36.85,95363,4,138271,39513,27.68,3,3,7.82,12,Yes
13828,38,Male,Single,Student,South,Savings,49810,14,72.84,83729,3,179856,40884,70.55,1,2,8.95,3,No
13829,44,Female,Single,Unemployed,Central,Savings,68719,24,66.24,93282,6,271049,64182,89.07,2,4,10.0,4,No
13830,46,Other,Married,Self-Employed,North,Current,27147,21,51.7,78740,4,203894,52217,49.63,3,2,10.0,3,Yes
13831,53,Female,Married,Unemployed,North,Savings,80769,5,74.67,81194,3,75336,27692,84.7,1,2,9.37,5,Yes
13832,33,Female,Single,Salaried,East,Current,70592,28,67.25,76188,7,295242,72685,64.01,1,3,10.0,1,No
13833,35,Male,Other,Self-Employed,South,Current,60720,19,40.97,85516,3,196557,50743,33.8,3,2,10.0,2,No
13834,22,Male,Married,Retired,West,Savings,110892,22,68.05,91799,4,261311,62063,55.88,1,3,8.59,2,No
13835,26,Female,Single,Self-Employed,Central,Premium,29008,19,59.21,81832,4,205911,47811,51.77,2,2,8.67,5,No
13836,37,Male,Single,Salaried,West,Savings,159678,15,62.51,80942,3,203638,50912,73.15,1,2,10.0,4,No
13837,25,Female,Single,Student,South,Savings,102853,20,64.68,135248,5,238667,58058,57.36,1,2,8.28,5,No
13838,48,Male,Married,Student,North,Savings,57389,19,58.05,68916,5,219870,53669,49.0,3,4,10.0,2,No
13839,30,Male,Single,Unemployed,Central,Premium,54762,8,72.69,53942,2,121959,31554,69.46,1,2,10.0,5,No
13840,32,Male,Married,Self-Employed,East,Current,79886,21,67.76,93357,4,223233,59708,69.6,1,2,9.49,2,No
13841,31,Other,Single,Salaried,Central,Savings,149120,9,42.59,63698,3,127694,34975,60.27,2,2,6.58,1,No
13842,51,Male,Married,Retired,North,Current,63637,5,74.38,28174,2,56414,25961,74.6,1,2,10.0,0,No
13843,37,Other,Married,Business,Central,Current,65278,12,77.19,89568,4,167963,35843,80.66,1,2,10.0,1,No
13844,58,Female,Other,Retired,West,Savings,60528,4,14.93,76710,2,80319,17726,0.0,4,4,4.55,6,Yes
13845,25,Male,Married,Unemployed,South,Savings,174418,14,6.68,102007,4,171450,48562,0.0,4,3,9.42,9,Yes
13846,26,Female,Single,Self-Employed,North,Current,47986,11,64.38,86812,3,132540,36457,74.75,1,4,10.0,4,No
13847,23,Male,Other,Student,South,Premium,58823,8,59.64,52474,2,104648,27936,51.58,2,4,5.84,3,No
13848,28,Female,Single,Unemployed,South,Current,144070,4,78.14,114157,2,48516,27378,69.6,1,2,10.0,2,No
13849,47,Male,Married,Salaried,South,Premium,65395,11,50.03,36951,4,132217,31594,53.6,2,2,6.04,5,Yes
13850,28,Male,Married,Retired,North,Current,118448,14,69.13,70928,5,172944,44895,70.59,1,3,10.0,3,No
13851,44,Female,Single,Unemployed,North,Premium,34656,11,78.38,72138,2,150066,39228,71.68,1,2,10.0,4,No
13852,18,Male,Single,Unemployed,West,Current,52935,23,74.55,84920,6,247927,64631,91.13,1,2,8.45,5,No
13853,33,Female,Married,Student,North,Premium,145897,21,48.96,95159,5,247466,59513,54.49,3,3,6.06,2,Yes
13854,42,Female,Married,Business,West,Savings,39902,21,63.75,67293,4,247798,53777,76.53,2,2,8.64,1,No
13855,18,Female,Other,Self-Employed,Central,Current,54678,11,52.6,71354,2,147669,35389,67.9,2,2,6.56,4,Yes
13856,42,Female,Single,Unemployed,North,Savings,69843,26,67.29,90173,5,281545,70343,76.55,1,2,10.0,2,No
13857,56,Male,Married,Business,Central,Savings,33074,18,71.77,62658,4,186955,53365,78.74,1,2,10.0,3,Yes
13858,65,Female,Married,Self-Employed,West,Premium,46710,14,90.15,64073,3,159718,47815,79.43,0,2,10.0,2,No
13859,40,Male,Single,Unemployed,South,Premium,64060,24,58.82,55192,4,266269,63805,55.46,2,2,7.66,5,No
13860,48,Male,Married,Self-Employed,North,Savings,61574,9,83.94,80820,2,98558,35169,84.39,0,2,10.0,1,No
13861,24,Female,Married,Student,East,Current,129083,2,84.23,89059,1,42302,23900,90.33,0,2,10.0,3,No
13862,28,Male,Married,Student,East,Premium,150975,24,62.71,131587,7,249449,67265,73.76,3,2,9.65,0,No
13863,42,Male,Single,Salaried,West,Savings,35823,11,51.56,78642,4,132300,31213,53.29,2,2,8.16,4,No
13864,50,Male,Single,Retired,South,Savings,64007,11,63.4,78614,3,143869,35384,64.09,1,2,10.0,5,No
13865,38,Female,Married,Salaried,Central,Savings,89728,17,79.41,76341,5,187278,52451,66.59,1,2,10.0,2,No
13866,20,Female,Married,Student,South,Savings,148718,28,66.53,96847,7,313270,73811,66.39,1,3,8.45,0,No
13867,24,Female,Married,Retired,Central,Savings,92142,7,42.42,66561,1,87106,27899,35.58,4,5,7.56,0,Yes
13868,47,Male,Other,Salaried,Central,Savings,71292,10,67.13,70025,2,113109,37396,82.15,1,3,4.5,0,No
13869,32,Female,Married,Student,East,Savings,89315,6,46.15,87277,1,88817,29175,49.84,3,2,8.18,1,No
13870,39,Female,Single,Self-Employed,West,Savings,89703,18,62.11,66467,4,216272,53469,63.85,3,2,6.2,1,Yes
13871,29,Male,Married,Business,North,Current,34316,22,100.0,25096,5,223254,60897,100.0,0,2,10.0,1,No
13872,51,Female,Married,Retired,East,Current,67216,23,89.71,59468,6,256276,61289,94.61,0,2,10.0,0,No
13873,27,Male,Married,Self-Employed,Central,Savings,143701,14,56.72,99104,3,193365,46164,51.65,3,3,10.0,3,Yes
13874,37,Female,Single,Unemployed,North,Savings,52869,19,68.04,90255,4,198230,49338,45.28,3,2,10.0,2,No
13875,56,Female,Single,Business,North,Savings,64709,24,83.74,61378,6,250246,64804,83.31,1,2,10.0,2,No
13876,39,Female,Single,Unemployed,South,Savings,51766,23,50.88,32397,5,253980,59635,40.41,2,3,6.96,1,No
13877,26,Male,Single,Unemployed,North,Savings,14938,13,100.0,81263,5,149074,43320,91.98,0,3,10.0,3,No
13878,40,Female,Married,Salaried,West,Premium,60618,9,34.32,57843,3,136543,31716,28.29,4,2,8.33,9,No
13879,32,Male,Married,Business,South,Savings,71759,15,73.17,78959,5,176261,41537,62.51,1,2,10.0,0,No
13880,45,Male,Single,Salaried,East,Premium,44024,17,59.67,71596,5,201834,44033,50.9,2,2,9.02,0,No
13881,32,Female,Married,Business,South,Savings,29948,28,67.33,66218,5,317918,70245,63.43,1,2,10.0,4,No
13882,18,Female,Single,Self-Employed,West,Premium,35299,28,71.89,98799,5,317377,68794,71.45,3,2,9.65,4,No
13883,38,Female,Married,Unemployed,East,Savings,94704,14,67.35,66265,3,143773,43737,71.78,1,3,8.85,5,No
13884,46,Male,Married,Salaried,Central,Current,195538,21,41.23,111844,5,284490,65346,28.09,2,2,3.7,4,Yes
13885,27,Male,Married,Self-Employed,West,Savings,137236,16,55.85,82161,4,173183,49136,55.76,2,2,7.13,1,No
13886,18,Female,Single,Business,Central,Savings,26726,16,28.2,54568,3,184506,42432,16.24,4,2,7.01,7,No
13887,26,Male,Single,Unemployed,South,Current,99985,25,54.79,93143,8,301600,64239,65.28,2,3,10.0,3,No
13888,41,Male,Single,Self-Employed,West,Premium,40219,11,69.15,61813,3,126369,38893,65.92,1,2,6.68,3,No
13889,40,Female,Single,Retired,East,Savings,42219,0,77.98,51778,2,29445,13567,93.91,1,4,10.0,2,Yes
13890,57,Female,Married,Student,North,Savings,45379,22,49.58,92245,4,273880,55426,36.24,3,4,10.0,0,No
13891,18,Female,Other,Business,North,Savings,91458,13,67.03,59147,1,141254,41940,56.55,2,2,8.1,5,No
13892,27,Male,Single,Unemployed,West,Savings,106462,22,55.78,100805,6,233979,60133,67.67,3,2,6.5,1,No
13893,37,Male,Single,Student,North,Savings,56453,16,74.34,98762,3,192370,48827,75.2,2,4,7.11,2,No
13894,36,Male,Single,Business,South,Savings,57031,20,59.6,63416,5,208745,54509,67.56,2,2,10.0,2,No
13895,18,Male,Single,Retired,West,Current,79107,4,74.32,40236,4,62793,23595,76.1,1,2,8.29,1,No
13896,38,Other,Single,Student,Central,Current,84187,21,62.46,111627,6,232251,59494,60.78,2,3,9.32,5,No
13897,61,Male,Married,Salaried,North,Savings,121265,28,85.01,142892,8,308193,79152,86.65,0,3,10.0,4,No
13898,37,Female,Married,Business,North,Savings,27705,3,89.71,79165,1,61943,19679,96.64,2,3,9.88,4,No
13899,37,Male,Single,Retired,West,Savings,60597,1,31.92,67589,3,43337,13878,25.54,4,2,8.23,22,No
13900,44,Female,Married,Student,Central,Current,31545,19,64.6,82815,4,244293,52652,52.25,3,2,7.35,4,No
13901,51,Male,Married,Unemployed,Central,Savings,58071,4,53.71,99001,2,72779,19654,70.38,3,2,10.0,5,No
13902,38,Male,Married,Retired,South,Savings,52276,26,74.23,51587,7,277232,66796,73.66,2,2,6.37,5,No
13903,19,Female,Single,Unemployed,North,Savings,58218,2,40.37,113432,1,53780,15762,37.95,2,2,7.88,3,Yes
13904,36,Female,Single,Salaried,East,Premium,37054,17,53.78,29978,3,195333,44721,66.84,2,3,8.19,3,No
13905,52,Female,Single,Business,Central,Current,24529,12,75.02,47074,4,133034,34401,71.76,2,3,10.0,1,No
13906,33,Male,Single,Business,West,Current,17040,21,72.27,51461,4,201391,58774,88.38,4,3,8.89,0,No
13907,30,Female,Married,Retired,North,Savings,55342,12,61.1,56151,3,139860,35434,62.26,2,2,10.0,1,No
13908,36,Female,Single,Unemployed,East,Savings,46230,11,46.9,72368,3,139621,31242,37.78,3,2,6.21,4,No
13909,18,Male,Married,Student,South,Savings,39912,25,68.58,70703,6,283958,63932,54.79,1,2,10.0,3,No
13910,52,Other,Single,Student,East,Current,132392,3,82.31,110567,1,56635,24037,89.93,1,2,10.0,0,No
13911,27,Male,Married,Retired,East,Current,35751,6,57.93,14856,2,85497,22544,43.91,3,3,10.0,5,No
13912,29,Male,Married,Business,West,Savings,140098,5,70.87,121663,3,82629,26156,61.51,1,2,8.81,5,No
13913,39,Male,Married,Student,West,Current,158626,7,58.78,65483,3,101850,33448,52.28,2,5,7.46,2,No
13914,18,Female,Married,Business,South,Current,18572,4,48.53,67994,1,72533,21295,59.69,3,2,4.55,5,No
13915,29,Male,Single,Retired,West,Savings,63286,5,46.24,49736,2,63865,21630,63.78,3,3,10.0,3,No
13916,21,Female,Married,Salaried,North,Savings,47107,24,74.65,71220,7,268175,59794,77.83,1,2,10.0,3,No
13917,41,Male,Married,Unemployed,East,Current,10434,26,82.35,73648,5,293915,65208,73.75,0,2,10.0,5,No
13918,28,Male,Married,Retired,North,Current,25165,4,35.83,40123,2,53591,19741,51.33,3,3,8.17,19,No
13919,18,Male,Married,Salaried,South,Current,95316,24,59.15,88794,6,287529,61749,57.5,3,2,10.0,1,No
13920,37,Female,Married,Salaried,North,Savings,201092,18,67.02,104223,3,227740,58708,73.78,1,2,10.0,3,No
13921,33,Female,Married,Retired,West,Savings,102909,8,37.7,84504,4,110915,30514,55.28,3,2,7.74,21,No
13922,29,Male,Single,Student,Central,Current,72706,17,71.0,61202,3,202999,49033,62.61,2,3,10.0,2,No
13923,46,Male,Single,Self-Employed,South,Premium,59112,7,61.01,87000,1,84499,28169,61.3,1,3,7.33,4,No
13924,40,Female,Single,Unemployed,North,Premium,164324,0,49.12,103412,1,61373,16819,40.16,2,3,8.08,5,No
13925,29,Male,Married,Business,West,Savings,217280,13,85.19,96023,3,189889,52541,95.74,0,2,10.0,5,No
13926,31,Female,Single,Unemployed,East,Current,42103,8,64.74,76324,3,109873,29469,54.91,2,2,9.63,2,No
13927,18,Male,Single,Salaried,West,Savings,18033,6,63.33,58747,4,76350,21952,51.71,3,3,10.0,3,Yes
13928,18,Male,Married,Business,West,Savings,17002,9,78.04,22643,2,109442,28344,74.03,1,2,10.0,4,No
13929,21,Male,Married,Salaried,East,Savings,132339,16,56.19,75624,4,180128,49058,66.55,2,3,9.87,5,No
13930,18,Female,Single,Self-Employed,South,Premium,58207,10,48.56,74770,3,105437,27914,56.39,3,2,8.79,5,No
13931,18,Female,Single,Business,Central,Savings,66832,16,47.16,81464,3,174472,44426,47.15,2,2,9.97,2,No
13932,44,Male,Married,Business,West,Savings,20447,13,20.87,80722,4,149250,37555,38.42,4,2,1.78,21,Yes
13933,35,Male,Married,Salaried,South,Current,38104,13,91.76,70781,4,138593,39890,83.78,0,2,10.0,4,No
13934,25,Male,Married,Salaried,West,Savings,50146,7,91.66,61999,3,63239,30814,100.0,2,2,10.0,1,No
13935,18,Female,Other,Retired,South,Savings,67826,24,34.47,65348,7,275160,62501,38.11,3,2,10.0,15,Yes
13936,23,Male,Married,Business,West,Savings,47138,17,69.86,62638,3,185460,53186,58.13,1,2,9.6,1,No
13937,18,Female,Single,Business,West,Savings,32131,18,42.24,34002,6,207712,46490,29.76,2,2,10.0,1,No
13938,18,Other,Married,Retired,East,Current,37393,17,29.1,57510,4,204419,43958,33.81,3,2,4.95,22,Yes
13939,18,Female,Other,Self-Employed,North,Savings,123623,16,47.25,86246,4,208090,45589,45.47,3,3,8.12,2,Yes
13940,27,Male,Married,Business,Central,Premium,69346,17,73.1,94831,5,186761,51863,60.86,1,2,10.0,5,No
13941,31,Female,Other,Business,West,Premium,86447,13,48.87,73966,4,178317,37803,67.76,2,5,9.38,1,Yes
13942,33,Male,Single,Retired,West,Savings,34915,7,45.72,62529,1,92738,28586,36.72,2,2,8.85,4,No
13943,29,Male,Single,Retired,West,Current,10175,17,97.44,82027,5,190491,52664,80.9,1,3,10.0,3,No
13944,32,Male,Married,Student,Central,Current,43745,8,67.31,102466,1,150496,30393,50.97,2,2,10.0,0,No
13945,34,Male,Married,Business,South,Premium,35598,0,74.54,44827,1,31134,15505,71.34,1,3,10.0,3,No
13946,58,Male,Married,Salaried,North,Savings,73821,5,78.56,45652,2,79456,22854,77.87,2,3,9.42,4,No
13947,39,Male,Married,Student,North,Savings,429954,5,48.36,215016,4,127539,38785,57.93,2,1,10.0,4,No
13948,51,Male,Single,Business,West,Savings,90862,5,80.94,46455,2,68904,30428,77.53,1,2,10.0,4,No
13949,23,Female,Married,Student,West,Current,309148,6,47.65,146555,3,112380,38152,41.16,2,2,8.99,5,No
13950,29,Female,Married,Self-Employed,South,Savings,84226,28,66.7,121390,6,304699,70178,69.87,1,2,5.81,3,No
13951,43,Male,Married,Student,West,Savings,41030,16,54.3,65661,4,193149,44255,45.64,2,2,7.18,2,No
13952,37,Female,Other,Unemployed,Central,Current,73773,8,67.38,58193,4,94430,29869,67.83,1,2,10.0,1,No
13953,35,Female,Married,Unemployed,South,Current,174273,28,58.82,116368,7,339285,73746,62.86,2,2,10.0,5,No
13954,33,Male,Married,Unemployed,North,Savings,179465,10,66.87,107139,2,129114,43922,57.02,3,3,10.0,0,No
13955,36,Male,Other,Business,West,Current,42395,20,75.08,63779,5,230666,52573,73.2,1,2,10.0,5,No
13956,42,Male,Single,Retired,South,Current,69696,23,51.68,58719,5,262994,60455,46.95,2,4,6.33,1,No
13957,21,Female,Married,Self-Employed,East,Current,25398,17,78.63,69341,5,207895,48880,69.54,1,3,7.07,1,No
13958,34,Female,Single,Retired,North,Premium,98203,12,58.0,108946,4,160139,39858,72.86,2,4,10.0,3,No
13959,36,Female,Single,Self-Employed,Central,Savings,152057,13,66.41,86398,4,140756,44867,61.94,1,3,10.0,3,No
13960,37,Female,Single,Student,West,Savings,61321,4,46.48,95875,1,58189,21909,57.52,2,2,8.11,4,No
13961,37,Other,Single,Salaried,South,Savings,40117,6,62.01,90631,1,113162,25942,56.32,1,3,8.7,5,Yes
13962,33,Female,Married,Salaried,West,Savings,74315,2,79.68,78612,1,53784,23364,79.56,2,4,10.0,0,No
13963,23,Female,Single,Business,West,Current,76916,11,68.01,55718,3,148987,36847,54.53,1,2,10.0,3,No
13964,51,Female,Other,Retired,East,Current,62861,6,63.89,117450,3,86215,25653,72.66,2,2,6.24,0,No
13965,40,Female,Single,Business,South,Current,66651,6,99.55,77100,2,106192,32318,100.0,0,4,10.0,3,No
13966,29,Female,Single,Unemployed,North,Current,53944,10,51.83,86402,4,131117,32442,52.26,2,2,7.71,3,No
13967,28,Male,Married,Salaried,Central,Savings,108833,28,99.05,84112,8,284259,75948,97.12,1,2,10.0,5,No
13968,44,Male,Married,Unemployed,North,Current,93128,9,76.06,98338,1,117785,34766,87.58,1,3,10.0,3,No
13969,31,Female,Married,Self-Employed,East,Savings,33194,1,100.0,54021,1,45123,21493,85.86,1,2,10.0,1,No
13970,26,Female,Married,Retired,Central,Savings,32651,23,48.35,62714,7,213982,62718,32.69,3,2,5.36,1,No
13971,47,Female,Single,Unemployed,West,Savings,51399,11,53.06,67159,3,134255,35109,51.64,3,2,7.49,1,No
13972,18,Female,Married,Retired,North,Current,93162,8,84.84,95260,4,113125,34491,88.99,0,2,10.0,1,No
13973,42,Female,Married,Self-Employed,Central,Savings,65436,21,52.89,115088,5,227563,57931,57.51,2,2,10.0,4,No
13974,37,Female,Married,Self-Employed,East,Current,40705,5,59.8,85672,2,85645,21122,63.19,2,2,10.0,5,No
13975,18,Female,Single,Student,West,Current,70046,13,100.0,79178,6,154997,44963,100.0,1,3,10.0,2,No
13976,37,Other,Married,Self-Employed,East,Savings,49095,7,23.52,92643,4,98699,21980,46.06,3,3,4.51,22,Yes
13977,25,Female,Single,Self-Employed,East,Current,101548,15,64.36,100094,3,171953,44790,79.19,1,2,10.0,5,No
13978,18,Female,Single,Retired,Central,Savings,73118,20,41.99,101538,4,239785,56044,40.82,2,2,8.6,3,No
13979,33,Female,Married,Self-Employed,North,Savings,49554,15,83.52,75216,4,176666,48025,84.48,0,2,9.64,0,No
13980,32,Female,Other,Self-Employed,West,Savings,68796,0,52.44,71570,1,26807,15429,49.95,2,2,6.61,4,No
13981,36,Female,Married,Student,Central,Savings,131798,9,59.75,86542,2,132678,36063,46.54,4,4,6.54,4,Yes
13982,47,Female,Other,Self-Employed,Central,Savings,42540,24,90.24,40262,7,244031,63668,89.24,0,4,10.0,2,No
13983,22,Male,Married,Unemployed,North,Current,76236,18,49.55,51969,5,210526,47900,55.1,2,2,6.32,2,No
13984,40,Male,Single,Salaried,North,Savings,57395,6,62.61,65435,2,68819,22865,72.6,2,2,10.0,2,No
13985,39,Male,Single,Unemployed,South,Current,77357,5,42.17,74718,1,63349,23856,49.38,2,2,8.34,4,No
13986,44,Female,Single,Business,Central,Savings,40427,26,30.45,73173,5,298785,61684,34.3,4,2,9.52,19,No
13987,37,Male,Single,Student,East,Current,63972,3,28.05,97127,2,58208,18585,33.94,3,2,9.96,6,No
13988,31,Male,Married,Unemployed,North,Premium,116389,22,23.12,88007,2,252292,56418,34.36,4,3,6.45,9,Yes
13989,57,Female,Married,Unemployed,East,Current,34125,8,25.18,69991,1,82464,25333,23.6,3,4,3.93,21,Yes
13990,30,Male,Single,Unemployed,North,Premium,26966,3,43.35,39155,2,61771,15503,45.43,2,2,9.94,2,No
13991,40,Male,Single,Salaried,South,Savings,27587,10,72.76,55151,3,121450,32397,70.2,1,3,10.0,0,Yes
13992,41,Female,Single,Retired,North,Current,29661,21,46.33,59473,6,214337,51814,27.33,3,2,7.7,2,Yes
13993,42,Female,Single,Retired,North,Current,85578,2,50.25,39082,1,47071,18433,42.52,2,2,8.8,2,No
13994,35,Female,Single,Business,South,Savings,25757,11,68.98,52743,4,135264,36738,57.27,2,2,8.41,0,No
13995,36,Female,Married,Salaried,South,Premium,50074,2,74.24,52143,1,22648,19837,61.92,2,2,10.0,0,Yes
13996,18,Male,Other,Business,West,Current,86766,6,76.32,73674,3,102384,27553,96.2,1,2,10.0,2,No
13997,21,Female,Married,Unemployed,North,Savings,76879,24,71.84,62000,6,268522,62713,79.08,1,2,10.0,1,No
13998,21,Male,Single,Unemployed,Central,Current,47508,28,87.18,82133,6,300906,70093,94.67,0,2,10.0,4,No
13999,41,Female,Single,Business,East,Current,67141,20,73.95,75926,5,237660,57018,58.68,1,5,7.05,4,No
14000,25,Male,Married,Student,South,Savings,63849,2,53.61,88451,1,35282,18790,75.95,2,3,5.93,5,No
14001,41,Female,Single,Self-Employed,West,Current,52336,28,100.0,63620,4,317917,74205,84.55,0,3,9.81,0,No
14002,27,Female,Single,Retired,South,Savings,52759,28,100.0,83357,7,306449,72660,100.0,1,2,10.0,3,No
14003,35,Male,Single,Self-Employed,South,Savings,228949,28,43.85,120113,8,308990,74277,38.66,4,3,10.0,1,No
14004,54,Male,Married,Self-Employed,North,Savings,97303,21,71.54,77700,5,242886,60820,71.67,2,3,10.0,0,No
14005,45,Female,Married,Self-Employed,South,Savings,265240,23,58.3,164268,5,253412,71155,58.37,2,2,7.46,5,No
14006,27,Female,Single,Retired,South,Current,44436,29,82.77,94980,6,284570,73550,70.5,1,2,10.0,4,No
14007,42,Male,Married,Self-Employed,North,Savings,56898,26,79.61,74168,6,286325,63906,70.85,2,2,7.58,2,No
14008,32,Female,Single,Business,North,Savings,26922,28,24.99,45587,7,319790,64133,31.18,3,2,6.87,7,Yes
14009,36,Male,Single,Self-Employed,North,Current,36837,27,89.12,56474,7,269520,72851,100.0,0,2,10.0,0,No
14010,18,Male,Single,Retired,Central,Savings,187427,29,74.56,118757,8,329227,79548,63.02,1,2,10.0,5,No
14011,32,Male,Other,Business,West,Premium,43773,3,82.65,67181,1,77287,19729,100.0,0,2,6.33,3,No
14012,42,Female,Single,Unemployed,South,Current,189390,22,87.22,112912,4,252622,68405,79.4,0,3,10.0,0,No
